Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/hsd-04-2025-serum-buoi-milaganics-ngan-rung-kich-thich-moc-toc-100ml-127654.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-serum-buoi-milaganics-ngan-rung-kich-thich-moc-toc-100ml-1651131225-1720749235_img_385x385_622873_fit_center.jpg,422224034,[HSD 04/2025] Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml,102,0,41.000 ₫,,,,0.0,0,0,,Milaganics,Việt Nam,Vietnam,,"
 ","
 ",,,
https://hasaki.vn/san-pham/tinh-chat-duong-toc-mise-en-scene-giup-toc-chac-khoe-80ml-105211.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210150-1698049401_img_385x385_622873_fit_center.png,422210150,Tinh Chất Dưỡng Tóc Mise en scène Giúp Tóc Chắc Khoẻ 80ml,102,0,194.000 ₫,289.000 ₫,95.000 ₫,-33%,5.0,2,8,8809803556255,Mise en scène,Hàn Quốc,Korea,Tất cả,"
Thành phần chinh:  


7 loại dầu dưỡng tóc cao cấp dầu argan, dầu hạt hoa trà, dầu dừa, dầu mơ, dầu hạt jojoba, dầu ô liu, dầu hạt birrea: hỗ trợ phục hồi tóc hư tổn, chăm sóc tóc suôn mượt hoàn hảo.


1. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Original (Màu cam) 
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Trisiloxane, C12-15 Alkyl Benzoate, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Polyglyceryl-2triisostearate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Damask Rose Flower Oil (100 Ppm), Marula Seed Oil, Coconut Palm Oil, Hydroxycitronellal, Alpha-Isomethylionone, Citronellol, Limonene, Coco-Caprylate/Caprate, Chichi Root Extract, Glycolipids
2. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Styling (Màu hồng) 
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Disiloxane, Isododecane, C12-15 Alkylbenzoate, Coconut Palm Oil, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Coco-Caprylate/Caprate, Li Nalu, Benzylbenzoate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Citronellol, Geraniol, Alpha-Isomethylionone, Coumarin, Hexylcinnamal, Acrylate/Polytrimethylsiloxymethacrylate Co Polymer, Hydroxycitronellal, Glycolipid, Marula Seed Oil
3. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Rose Perfume (Màu đỏ)
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Trisiloxane, C12-15 Alkyl Benzoate, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Polyglyceryl-2triisostearate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Damask Rose Flower Oil (100 Ppm), Marula Seed Oil, Coconut Palm Oil, Hydroxycitronellal, Alpha-Isomethylionone, Citronellol, Limonene, Coco-Caprylate/Caprate, Chichi Root Extract, Glycolipids 
4. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Watery (Màu xám)
Thành phần đầy đủ: 
Cyclopentasiloxane, Trisiloxane, Dimethicone, C12-15 Alkylbenzoate, Coconut Palm Oil, Fragrance, Coco-Caprylate/Caprate, Limonene, Hydroxycitronellal, Argan Kernel Oil, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Marula Seed Oil, Camellia Seed Oil, Citronellol, Hexylcinnamal, Linalool, Geraniol, Glycolipids ","


Sau khi gội sạch tóc, lấy một lượng tinh chất serum dưỡng tóc từ 1-3 lần xịt tùy thuộc vào độ dài, độ dày của tóc, mát xa nhẹ nhàng lên tóc khi tóc còn độ ẩm.

 ",,,
https://hasaki.vn/san-pham/tinh-chat-duong-toc-mise-en-scene-huong-nuoc-hoa-80ml-105209.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210149-1698049885_img_385x385_622873_fit_center.png,422210149,Tinh Chất Dưỡng Tóc Mise en scène Hương Nước Hoa 80ml,102,0,239.000 ₫,289.000 ₫,50.000 ₫,-17%,5.0,2,8,8809803556217,Mise en scène,Hàn Quốc,Korea,Tất cả,"
Thành phần chinh:  


7 loại dầu dưỡng tóc cao cấp dầu argan, dầu hạt hoa trà, dầu dừa, dầu mơ, dầu hạt jojoba, dầu ô liu, dầu hạt birrea: hỗ trợ phục hồi tóc hư tổn, chăm sóc tóc suôn mượt hoàn hảo.


1. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Original (Màu cam) 
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Trisiloxane, C12-15 Alkyl Benzoate, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Polyglyceryl-2triisostearate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Damask Rose Flower Oil (100 Ppm), Marula Seed Oil, Coconut Palm Oil, Hydroxycitronellal, Alpha-Isomethylionone, Citronellol, Limonene, Coco-Caprylate/Caprate, Chichi Root Extract, Glycolipids
2. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Styling (Màu hồng) 
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Disiloxane, Isododecane, C12-15 Alkylbenzoate, Coconut Palm Oil, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Coco-Caprylate/Caprate, Li Nalu, Benzylbenzoate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Citronellol, Geraniol, Alpha-Isomethylionone, Coumarin, Hexylcinnamal, Acrylate/Polytrimethylsiloxymethacrylate Co Polymer, Hydroxycitronellal, Glycolipid, Marula Seed Oil
3. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Rose Perfume (Màu đỏ)
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Trisiloxane, C12-15 Alkyl Benzoate, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Polyglyceryl-2triisostearate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Damask Rose Flower Oil (100 Ppm), Marula Seed Oil, Coconut Palm Oil, Hydroxycitronellal, Alpha-Isomethylionone, Citronellol, Limonene, Coco-Caprylate/Caprate, Chichi Root Extract, Glycolipids 
4. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Watery (Màu xám)
Thành phần đầy đủ: 
Cyclopentasiloxane, Trisiloxane, Dimethicone, C12-15 Alkylbenzoate, Coconut Palm Oil, Fragrance, Coco-Caprylate/Caprate, Limonene, Hydroxycitronellal, Argan Kernel Oil, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Marula Seed Oil, Camellia Seed Oil, Citronellol, Hexylcinnamal, Linalool, Geraniol, Glycolipids ","


Sau khi gội sạch tóc, lấy một lượng tinh chất serum dưỡng tóc từ 1-3 lần xịt tùy thuộc vào độ dài, độ dày của tóc, mát xa nhẹ nhàng lên tóc khi tóc còn độ ẩm.

 ",,,
https://hasaki.vn/san-pham/hsd-04-2025-tinh-chat-baresoul-duong-toc-bong-muot-da-dau-khoe-30ml-125335.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-tinh-chat-baresoul-duong-da-dau-toc-phuc-hoi-toc-30ml-1647825891-1718612532_img_385x385_622873_fit_center.jpg,422223120,[HSD 04/2025] Tinh Chất Baresoul Dưỡng Tóc Bóng Mượt & Da Đầu Khoẻ 30ml,102,0,105.000 ₫,280.000 ₫,175.000 ₫,-62%,0.0,0,0,,BareSoul,Việt Nam,Vietnam,,"
 ","
 ",,,
https://hasaki.vn/san-pham/bo-cham-soc-toc-50-megumi-sach-sau-thanh-mat-ngan-rung-toc-3-mon-115927.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217222-1703047037_img_385x385_622873_fit_center.png,422217222,"Bộ Chăm Sóc Tóc 50 Megumi Sạch Sâu, Thanh Mát, Ngăn Rụng Tóc 3 Món",102,0,1.087.000 ₫,1.095.000 ₫,8.000 ₫,-1%,0.0,0,0,,50 Megumi,Nhật Bản,Vietnam,Tất cả,"
1. Dầu gội 50 Megumi Fresh and Clean Shampoo Sạch Sâu & Thanh Mát 400ml
Water, Lauramidopropyl Betaine, Dipropylene Glycol, Sodium Lauroyl Methylaminopropionate, Tea-Cocoyl Glutamate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Glycol Distearate, Sodium Chloride, Fragrance, Menthol, Polyquaternium-10, Citric Acid, Sodium Benzoate, Polyquaternium-47, Phenoxyethanol,  PEG-7 Glyceryl Cocoate, PPG-3 Caprylyl Ether, Macadamia Integrifolia Seed Oil, Etidronic Acid, BHT, Disodium EDTA, Butylene Glycol, Hydrolyzed Soy Protein, Caffeine, Dipotassium Glycyrrhizate, Sea Salt, Diethyl Sebacate, Caprylic/Capric Triglyceride, Alcohol, Quaternium-33, Retinyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Beta Vulgaris (Beet) Root Extract, Glycerin, Betaine, Hydrolyzed Collagen, Sodium PCA, Haberlea Rhodopensis Leaf Extract, Polyglyceryl-10 Myristate, Sodium Lactate, Alaria Esculenta Extract, PCA, Cholesterol, Kjellmaniella Crassifolia Extract,  Yeast Extract, Ceramide 2, Ceramide 5, Undaria Pinnatifida Extract, Hydrolyzed Silk, Serine, Alanine, Glycine, Paeonia Suffruticosa Root Extract, Cichorium Intybus (Chicory) Leaf Extract, Brassica Oleracea Italica (Broccoli) Extract, Apium Graveolens (Celery) Extract, Hizikia Fusiforme Extract, Gamma-Docosalactone, Glutamic Acid, Malva Sylvestris (Mallow) Flower Extract, Lysine HCl, Threonine, Pueraria Thunbergiana Root Extract, Soluble Collagen, Arginine, Panax Ginseng Root Extract, Humulus Lupulus (Hops) Extract, Equisetum Arvense Extract, Isodonis Japonicus Leaf/Stalk Extract, Pinus Sylvestris Cone Extract, Chlorella Vulgaris Extract, Aloe Barbadensis Leaf Extract, Glycine Soja (Soybean) Seed Extract, Tilia Cordata Flower Extract, Citrus Junos Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Proline, Tocopherol.
2. Dầu Xả 50 Megumi Fresh and Clean Conditioner Sạch Sâu & Thanh Mát 400ml
Water, Cetearyl Alcohol, Cyclopentasiloxane, Isononyl Isononanoate, Steartrimonium Chloride, Amodimethicone, Behentrimonium Chloride, Dimethicone, Fragrance, Isopropyl Alcohol, Phenoxyethanol,  Sodium Benzoate, Menthol, Quaternium-33, Hydroxypropyl Methylcellulose Stearoxy Ether, Citric Acid, Butylene Glycol, PPG-3 Caprylyl Ether, Polyquaternium-7, Etidronic Acid, Hydrolyzed Keratin, Trideceth-10, Hydrolyzed Soy Protein, Sea Salt, Caffeine, Dipotassium Glycyrrhizate, Diethyl Sebacate, Caprylic/Capric Triglyceride, Alcohol, Retinyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Beta Vulgaris (Beet) Root Extract, Glycerin, Betaine,  Hydrolyzed Collagen, Sodium PCA, Haberlea Rhodopensis Leaf Extract, Polyglyceryl-10 Myristate,  Sodium Lactate, Alaria Esculenta Extract, PCA, Cholesterol, Kjellmaniella Crassifolia Extract,  Yeast Extract, Ceramide 2, Ceramide 5, Undaria Pinnatifida Extract, Hydrolyzed Silk, Serine, Alanine, Glycine, Paeonia Suffruticosa Root Extract, Cichorium Intybus (Chicory) Leaf Extract, Brassica Oleracea Italica (Broccoli) Extract, Apium Graveolens (Celery) Extract, Gamma-Docosalactone, Hizikia Fusiforme Extract, Glutamic Acid, Malva Sylvestris (Mallow) Flower Extract, Lysine HCl, Threonine, Pueraria Thunbergiana Root Extract, Soluble Collagen, Arginine, Panax Ginseng Root Extract, Humulus Lupulus (Hops) Extract, Equisetum Arvense Extract, Isodonis Japonicus Leaf/Stalk Extract, Pinus Sylvestris Cone Extract, Glycine Soja (Soybean) Seed Extract, Chlorella Vulgaris Extract, Aloe Barbadensis Leaf Extract, Citrus Junos Fruit Extract, Tilia Cordata Flower Extract, Citrus Limon (Lemon) Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Proline, Tocopherol.
3. Tinh Chất 50 Megumi Hair Essence Dưỡng Và Ngăn Rụng Tóc 120ml
Thành phần chính: 


Nhân sâm & rễ gừng: Nuôi dưỡng cho chân tóc trở nên chắc khỏe và đàn hồi.


Collagen thủy phân, chiết xuất cam và chanh tự nhiên: kéo dài chu kỳ sinh trưởng của sợi tóc, hỗ trợ quá trình phát triển của tóc, giảm tình trạng rụng tóc sớm.


8 thành phần amino acids: hỗ trợ sửa chữa tóc hư tổn, bảo vệ tóc khỏi gãy rụng và mang lại mái tóc mềm mượt, bồng bềnh.


Swertia Japonica: Bảo vệ tóc chống lại hiện tượng gãy rụng và cải thiện tình trạng tóc mỏng yếu.


Thành phần đầy đủ: 
Carrot Extract, Pantothenyl Ethyl Ether, Dipotassium Glycyrrhizinate, Orange Juice, Orange Flower Water, Lemon Juice, Lemon Extract, Wartweed Extract, Cerebrum Extract, Soy Protein Hydrolysate (2), Sancha Extract, Seaweed Extract-1, Seaweed Extract-4, Hyaluronic Acid Na-2, Succinyl Atelocollagen Solution, Anhydrous Caffeine, Usbenia Oyster Extract, Abalone Extract, Actaba Extract, Royal Jelly Extract, Serine, Glycine, L-Glutamic Acid, Alanine, Lysine Solution, Arginine, Threonine, Proline, Yeast Extract-1, Hydrolysed Silk Liquid, Apricot Juice, Button Extract, Apple Juice, Kamomira Extract-1, Coral Grass Extract, Sage Extract, Aloe Extract-1, Ginkgo Extract, Barley Fermented Extract, Hikiokoshi Extract-1, Saiyou Hakka Extract, Rei Extract, Linseed Extract, Shimlet Extract, Mugwort Extract, Pomace Extract -1, Lice Extract, Torso Summer Extract, Betaine, Glycosyl Trehalose / Hydrogenated Starch Hydrolyzate Mixed Solution, BG, Glycerin, DL-PCA · Na Solution, Ethanol, Menthol, Absolute Ethanol, Sorbit Liquid, Concentrated Glycerin, TEA, Carboxyvinyl Polymer, Perfume
 ","
1. Dầu Gội + Dầu Xả


Lấy một lượng dầu gội vừa đủ lên tay, làm ướt tóc và dùng tay xoa đều lên da đầu và tóc.


Nhẹ nhàng mát-xa và sau đó xả sạch tóc với nước.


Sử dụng tiếp dầu xả dùng ngón tay xoa đều dầu gội lên tóc từ gốc đến ngọn và mát-xa nhẹ nhàng da đầu.


Sau đó xả sạch tóc với nước.


2. Tinh Chất


Rẽ tóc và hướng vòi xịt vào sát phần da đầu có tóc bị thưa mỏng, xịt từ 1 đến 2 lần.


Mát-xa bằng ngón tay để tinh chất thấm sâu vào chân tóc.


Khuyên dùng với các vị trí chấm vàng để sản phẩm được trải đều khắp da đầu.


Cuối cùng mát-xa lại toàn bộ da đầu để tinh chất thấm đều.

 ",,,
https://hasaki.vn/san-pham/hsd-03-2025-tinh-dau-buoi-gennie-cho-toc-gay-rung-30ml-125879.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-tinh-dau-buoi-gennie-cho-toc-gay-rung-30ml-1719569273_img_385x385_622873_fit_center.jpg,422223253,[HSD 03/2025] Tinh Dầu Bưởi Gennie Cho Tóc Gãy Rụng 30ml,102,0,126.000 ₫,249.000 ₫,123.000 ₫,-49%,0.0,0,0,,Gennie,Singapore,Vietnam,,"
 ","
 ",,,
https://hasaki.vn/san-pham/tinh-dau-moroccanoil-duong-phuc-hoi-toc-hu-ton-kho-xo-100ml-2191.html,https://media.hcdn.vn/catalog/product/1/0/100350004_moroccanoil_100ml_img_385x385_622873_fit_center.jpg,100350004,Tinh dầu MOROCCANOIL Dưỡng Phục Hồi Tóc Hư Tổn Khô Xơ 100ml,102,0,600.000 ₫,995.000 ₫,395.000 ₫,-40%,0.0,0,17,7290011521011,,Pháp,,Tất cả,"
 ","
 ",,,
https://hasaki.vn/san-pham/tinh-chat-duong-toc-mise-en-scene-phuc-hoi-hu-ton-80ml-105213.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210151-1698049080_img_385x385_622873_fit_center.png,422210151,Tinh Chất Dưỡng Tóc Mise en scène Phục Hồi Hư Tổn 80ml,102,0,216.000 ₫,289.000 ₫,73.000 ₫,-25%,5.0,2,8,8809803556187,Mise en scène,Hàn Quốc,Korea,Tất cả,"
Thành phần chinh:  


7 loại dầu dưỡng tóc cao cấp dầu argan, dầu hạt hoa trà, dầu dừa, dầu mơ, dầu hạt jojoba, dầu ô liu, dầu hạt birrea: hỗ trợ phục hồi tóc hư tổn, chăm sóc tóc suôn mượt hoàn hảo.


1. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Original (Màu cam) 
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Trisiloxane, C12-15 Alkyl Benzoate, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Polyglyceryl-2triisostearate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Damask Rose Flower Oil (100 Ppm), Marula Seed Oil, Coconut Palm Oil, Hydroxycitronellal, Alpha-Isomethylionone, Citronellol, Limonene, Coco-Caprylate/Caprate, Chichi Root Extract, Glycolipids
2. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Styling (Màu hồng) 
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Disiloxane, Isododecane, C12-15 Alkylbenzoate, Coconut Palm Oil, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Coco-Caprylate/Caprate, Li Nalu, Benzylbenzoate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Citronellol, Geraniol, Alpha-Isomethylionone, Coumarin, Hexylcinnamal, Acrylate/Polytrimethylsiloxymethacrylate Co Polymer, Hydroxycitronellal, Glycolipid, Marula Seed Oil
3. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Rose Perfume (Màu đỏ)
Thành phần đầy đủ: 
Cyclopentasiloxane, Dimethicone, Trisiloxane, C12-15 Alkyl Benzoate, Fragrance, Argan Kernel Oil, Camellia Seed Oil, Polyglyceryl-2triisostearate, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Damask Rose Flower Oil (100 Ppm), Marula Seed Oil, Coconut Palm Oil, Hydroxycitronellal, Alpha-Isomethylionone, Citronellol, Limonene, Coco-Caprylate/Caprate, Chichi Root Extract, Glycolipids 
4. Tinh Chất Dưỡng Tóc Mise en scène Perfect Serum Watery (Màu xám)
Thành phần đầy đủ: 
Cyclopentasiloxane, Trisiloxane, Dimethicone, C12-15 Alkylbenzoate, Coconut Palm Oil, Fragrance, Coco-Caprylate/Caprate, Limonene, Hydroxycitronellal, Argan Kernel Oil, Apricot Seed Oil, Olive Oil, Jojoba Seed Oil, Marula Seed Oil, Camellia Seed Oil, Citronellol, Hexylcinnamal, Linalool, Geraniol, Glycolipids ","


Sau khi gội sạch tóc, lấy một lượng tinh chất serum dưỡng tóc từ 1-3 lần xịt tùy thuộc vào độ dài, độ dày của tóc, mát xa nhẹ nhàng lên tóc khi tóc còn độ ẩm.

 ",,,
https://hasaki.vn/san-pham/combo-dau-kho-da-nang-nuxe-duong-am-100ml-guong-soi-105833.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-dau-kho-da-nang-nuxe-duong-am-100ml-guong-soi_g6kXS5p6CrdJd5tR_img_385x385_622873_fit_center.png,422210521,Combo Dầu Khô Đa Năng Nuxe Dưỡng Ẩm 100ml + Gương Soi,102,0,837.000 ₫,965.000 ₫,128.000 ₫,-13%,0.0,0,0,8938537669426,Nuxe,Pháp,,Tất cả,"
Thành phần chính: 


Bảy loại dầu thực vật quý giá Dầu tsubaki dưỡng ẩm, dầu argan, dầu macadamia nuôi dưỡng; Dầu cây lưu ly, dầu hoa trà dưỡng ẩm; Dầu hạt phỉ bảo vệ; và Dầu hạnh nhân làm mềm.


Thành phần đầy đủ: 
Coco-Caprylate/Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Corylus Avellana (Hazel) Seed Oil, Camellia Oleifera Seed Oil, Parfum/Fragrance, Camellia Japonica Seed Oil, Tocopherol, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Solanum Lycopersicum (Tomato) Fruit Extract, Benzyl Salicylate, Linalool, Limonene, Citronellol, Geraniol, Benzyl Alcohol [N2212/A]. ","


Trên mặt: Thoa dầu dưỡng nhẹ nhàng từ trung tâm khuôn mặt sang hai bên má. Có thể kết hợp dầu với kem dưỡng da.


Trên cơ thể: Mát xa các khu vực trên cơ thể (ngực, chân,...) và các vết rạn da bằng chuyển động tròn.


Trên tóc: Thoa từ gốc đến ngọn như dầu dưỡng tóc. Để tăng hiệu quả, sử dụng 1 - 2 lần/ tuần như mặt nạ cho tóc trong 10 phút trước khi gội đầu.

 ",,,
https://hasaki.vn/san-pham/hsd-04-2025-serum-buoi-milaganics-ngan-rung-kich-thich-moc-toc-500ml-127650.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-serum-buoi-milaganics-ngan-rung-kich-thich-moc-toc-500ml-1663667329-1720766524_img_385x385_622873_fit_center.jpg,422224033,[HSD 04/2025] Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 500ml,102,0,123.000 ₫,,,,0.0,0,0,,Milaganics,Việt Nam,Vietnam,,"
 ","
 ",,,
https://hasaki.vn/san-pham/hsd-03-2025-serum-buoi-milaganics-ngan-rung-kich-thich-moc-toc-500ml-126318.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-serum-buoi-milaganics-ngan-rung-kich-thich-moc-toc-500ml-1663667329-1719370529_img_385x385_622873_fit_center.jpg,422223386,[HSD 03/2025] Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 500ml,102,0,123.000 ₫,,,,0.0,0,0,,Milaganics,Việt Nam,Vietnam,,"
 ","
 ",,,
https://hasaki.vn/san-pham/bo-doi-dau-xa-tinh-chat-ezn-dr-bond-duong-toc-mini-35g-107363.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211919-1705120157_img_385x385_622873_fit_center.png,422211919,Bộ Dầu Xả & Tinh Chất eZn Dr.Bond Dưỡng Tóc Mini 35g,102,0,70.000 ₫,89.000 ₫,19.000 ₫,-21%,0.0,0,0,8807050020420,eZn,Hàn Quốc,Korea,Tất cả,"
No.1 Ampoule: Purified Water, Butylene Glycol, Cystine Bis-Sebum-Propyl Sealantriol, Hydrolyzed Keratin, Dipropylene Glycol, Sodium Sulfite, Fragrance, Clophenesin, Citric Acid, Phenoxy Ethanol, Ethylhexylglycerin
No.2 Treatment: Purified Water, Stearyl Alcohol, Dipropylene Glycol, Cetyl Alcohol, Behentrimonium Chloride, Amodimethicone, Glycerin, Hydroxyethyl Cellulose, Methyl Gluceth-20, Polysorbate 80, Phenoc Siethanol, Isopropyl Alcohol, Ethylhexylglycerin, Dimethicone, Trideceth-10, Cetrimonium Chloride, Disodium EDTA, Citric Acid, Ethylhexyl Methoxycinnamate, Fragrance, Propylene Glycol, Cystine Bis-Sebum-Propylcilantrool, Bilberry Fruit Extract, Behentrimonium Methosulfate, Hydrolyzed Keratin, C10-40 Isoalkyl Amidopropylethyldimonium Ethosulfate, Sugar Cane Extract, Hydrolyzed Collagen Sebum-Propylmethylsilanediol, Butylene Glycol, Orange Extract, Lemon Extract, Sorbitol, Chitosan, Sugar Maple Extract, Rosemary Leaf Extract, Nettle Extract, Mandarin Birch Leaf Extract, Horsetail Extract, Yarrow Extract, Cellpilum Extract, Canton Flower Leaf Extract, Glycolic Acid ","


Trộn No.1 với thuốc nhuộm tóc hoặc thuốc tẩy tóc theo tỷ lệ.


Sau khi nhuộm và tẩy, rửa sạch bằng nước rồi lau khô tóc. (Lưu ý: Nếu bạn không xả kỹ sau khi nhuộm, hãy cẩn thận vì nó có thể làm chuyển màu khăn tắm hoặc quần áo.)


Sau khi thoa No.2 lên tóc, đội mũ trùm tóc đi kèm và để trong 10 phút.


Xả sạch với nước sau đó gội sạch bằng dầu gội và dầu xả.

 ",,,
https://hasaki.vn/san-pham/hsd-01-2025-serum-buoi-milaganics-ngua-rung-kich-thich-moc-toc-250ml-126426.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-1719805643_img_385x385_622873_fit_center.jpg,422223417,[HSD 01/2025] Serum Bưởi Milaganics Ngừa Rụng & Kích Thích Mọc Tóc 250ml,102,0,49.000 ₫,217.000 ₫,168.000 ₫,-77%,0.0,0,0,,Milaganics,Việt Nam,Vietnam,Tất cả,"
 ","
 ",,,
