Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/gift-kem-danh-rang-colgate-than-tre-sach-thuan-khiet-100g-103175.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gift-kem-danh-rang-colgate-than-tre-sach-thuan-khiet-100g-1709181945_img_385x385_622873_fit_center.jpg,422209093,[Mini] Kem Đánh Răng Colgate Than Tre Sạch Thuần Khiết 100g,323,1,30.000 ₫,,,,0.0,0,0,6920354827075,Colgate,Mỹ,China,Tất cả,"
 ","
 ",,,
https://hasaki.vn/san-pham/combo-6-nuoc-suc-mieng-listerine-hoi-tho-thom-mat-750ml-chai-92869.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-6-nuoc-suc-mieng-listerine-hoi-tho-thom-mat-750ml-chai-1708055269_img_385x385_622873_fit_center.jpg,422202451,Combo 6 Nước Súc Miệng Listerine Hơi Thở Thơm Mát 750ml/Chai,323,0,536.000 ₫,816.000 ₫,280.000 ₫,-34%,4.9,8,12,,Listerine,Mỹ,,Tất cả,"
4 tinh dầu tự nhiên:

Khuynh Diệp: tính sát khuẩn cao
Cỏ Xạ Hương: kháng khuẩn hiệu quả
Bạc Hà: diệt khuẩn vượt trội
Methyl Salicylate: Hương thơm the mát
 ","


Sau khi đánh răng, súc miệng với 20ml Listerine trong 60 giây rồi nhổ đi.


Không được nuốt.


Được khuyên sử dụng hàng ngày.

 ",Vị Cay,,
https://hasaki.vn/san-pham/kem-danh-rang-marvis-sinuous-lily-75ml-124844.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-marvis-sinuous-lily-75ml-1717753246_img_385x385_622873_fit_center.jpg,422221924,Kem Đánh Răng Marvis Sinuous Lily 75ml,323,0,189.000 ₫,275.000 ₫,86.000 ₫,-31%,0.0,0,0,8004395112814,Marvis,Ý,,Tất cả,"
Thành phần chính:


Chứa Fluoride và Xylitol giúp ngăn ngừa sâu răng, kiểm soát hệ vi khuẩn đường miệng.


Thành phần chi tiết:
1. Kem Đánh Răng Marvis Kissing Rose Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Geraniol, Citronellol.
2. Kem Đánh Răng Marvis Dreamy Osmanthus Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Limonene, Benzyl Alcohol.
3. Kem Đánh Răng Marvis Sinuous Lily Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Hydroxycitronellal, Benzyl Alcohol, Limonene, Citronellol, Hexyl Cinnamal.
 ","


Lấy một lượng nhỏ kem đánh răng: Khoảng một hạt đậu.


Chải răng kỹ lưỡng: Chải đều các bề mặt của răng và nướu trong ít nhất 2 phút.


Súc miệng kỹ: Rửa sạch kem đánh răng và các mảng bám.


Sử dụng đều đặn: Để đạt hiệu quả tốt nhất, nên sử dụng kem đánh răng ít nhất 2 lần mỗi ngày, vào buổi sáng và buổi tối.

 ",,,
https://hasaki.vn/san-pham/combo-3-kem-danh-rang-p-s-tra-xanh-thanh-nhiet-tu-nhien-240g-108262.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212619-1688027737_img_385x385_622873_fit_center.jpg,422212619,Combo 3 Kem Đánh Răng P/S Trà Xanh Thanh Nhiệt Tự Nhiên 230g,323,0,124.000 ₫,129.000 ₫,5.000 ₫,-4%,0.0,0,0,89348391281043,P/S,Mỹ,Vietnam,Tất cả,"
 ","
 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-marvis-kissing-rose-75ml-124836.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-marvis-kissing-rose-75ml-1717753836_img_385x385_622873_fit_center.jpg,422221923,Kem Đánh Răng Marvis Kissing Rose 75ml,323,0,189.000 ₫,275.000 ₫,86.000 ₫,-31%,0.0,0,0,8004395112807,Marvis,Ý,,Tất cả,"
Thành phần chính:


Chứa Fluoride và Xylitol giúp ngăn ngừa sâu răng, kiểm soát hệ vi khuẩn đường miệng.


Thành phần chi tiết:
1. Kem Đánh Răng Marvis Kissing Rose Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Geraniol, Citronellol.
2. Kem Đánh Răng Marvis Dreamy Osmanthus Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Limonene, Benzyl Alcohol.
3. Kem Đánh Răng Marvis Sinuous Lily Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Hydroxycitronellal, Benzyl Alcohol, Limonene, Citronellol, Hexyl Cinnamal.
 ","


Lấy một lượng nhỏ kem đánh răng: Khoảng một hạt đậu.


Chải răng kỹ lưỡng: Chải đều các bề mặt của răng và nướu trong ít nhất 2 phút.


Súc miệng kỹ: Rửa sạch kem đánh răng và các mảng bám.


Sử dụng đều đặn: Để đạt hiệu quả tốt nhất, nên sử dụng kem đánh răng ít nhất 2 lần mỗi ngày, vào buổi sáng và buổi tối.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-perioe-total7-vi-nguyen-ban-120g-126060.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-perioe-total7-vi-nguyen-ban-120g-1719459210_img_385x385_622873_fit_center.jpg,422223303,Kem Đánh Răng Perioe Total7 Vị Nguyên Bản 120g,323,0,46.000 ₫,58.000 ₫,12.000 ₫,-21%,0.0,0,0,8801051234541,Perioe,Hàn Quốc,Korea,Tất cả,"
Nội dung đang được cập nhật ","


Làm ướt miệng và răng bằng nước hoặc nước ấm. Tuyệt hơn khi dùng nước muối.


Cho một ít kem đánh răng Marvis ra bàn chải đánh răng của bạn.


Sau đó đánh đều các vị trí quan trọng của hàm trên và dưới.


Súc miệng sạch với nước hoặc nước ấm.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-perioe-total7-trang-rang-hoi-tho-thom-mat-120g-126072.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-perioe-total7-trang-rang-hoi-tho-thom-mat-120g-1719461271_img_385x385_622873_fit_center.jpg,422223306,"Kem Đánh Răng Perioe Total7 Trắng Răng, Hơi Thở Thơm Mát 120g",323,0,46.000 ₫,58.000 ₫,12.000 ₫,-21%,0.0,0,0,8801051168778,Perioe,Hàn Quốc,Korea,Tất cả,"
Nội dung đang được cập nhật ","


Làm ướt miệng và răng bằng nước hoặc nước ấm. Tuyệt hơn khi dùng nước muối.


Cho một ít kem đánh răng Marvis ra bàn chải đánh răng của bạn.


Sau đó đánh đều các vị trí quan trọng của hàm trên và dưới.


Súc miệng sạch với nước hoặc nước ấm.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-perioe-total7-trang-rang-bao-ve-nuou-120g-126068.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-perioe-total7-trang-rang-bao-ve-nuou-120g-1719460588_img_385x385_622873_fit_center.jpg,422223305,"Kem Đánh Răng Perioe Total7 Trắng Răng, Bảo Vệ Nướu 120g",323,0,46.000 ₫,58.000 ₫,12.000 ₫,-21%,0.0,0,0,8801051168280,Perioe,Hàn Quốc,Korea,Tất cả,"
Nội dung đang được cập nhật ","


Làm ướt miệng và răng bằng nước hoặc nước ấm. Tuyệt hơn khi dùng nước muối.


Cho một ít kem đánh răng Marvis ra bàn chải đánh răng của bạn.


Sau đó đánh đều các vị trí quan trọng của hàm trên và dưới.


Súc miệng sạch với nước hoặc nước ấm.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-perioe-total7-huong-bac-ha-120g-126064.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-perioe-total7-huong-bac-ha-120g-1719459732_img_385x385_622873_fit_center.jpg,422223304,Kem Đánh Răng Perioe Total7 Hương Bạc Hà 120g,323,0,46.000 ₫,58.000 ₫,12.000 ₫,-21%,0.0,0,0,8801051235005,Perioe,Hàn Quốc,Korea,Tất cả,"
Nội dung đang được cập nhật ","


Làm ướt miệng và răng bằng nước hoặc nước ấm. Tuyệt hơn khi dùng nước muối.


Cho một ít kem đánh răng Marvis ra bàn chải đánh răng của bạn.


Sau đó đánh đều các vị trí quan trọng của hàm trên và dưới.


Súc miệng sạch với nước hoặc nước ấm.

 ",,,
https://hasaki.vn/san-pham/kem-danh-rang-marvis-dreamy-osmanthus-75ml-124840.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-danh-rang-marvis-dreamy-osmanthus-75ml-1717753230_img_385x385_622873_fit_center.jpg,422221925,Kem Đánh Răng Marvis Dreamy Osmanthus 75ml,323,0,189.000 ₫,275.000 ₫,86.000 ₫,-31%,0.0,0,0,8004395112821,Marvis,Ý,,Tất cả,"
Thành phần chính:


Chứa Fluoride và Xylitol giúp ngăn ngừa sâu răng, kiểm soát hệ vi khuẩn đường miệng.


Thành phần chi tiết:
1. Kem Đánh Răng Marvis Kissing Rose Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Geraniol, Citronellol.
2. Kem Đánh Răng Marvis Dreamy Osmanthus Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Limonene, Benzyl Alcohol.
3. Kem Đánh Răng Marvis Sinuous Lily Garden Collection Toothpaste 75ml
Calcium Carbonate, Glycerin, Aqua (Water/Eau), Hydrated Silica, Aroma (Flavor), Xylitol, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide, Sodium Saccharin, Sodium Fluoride, Citric Acid, Sodium Citrate, Hydroxycitronellal, Benzyl Alcohol, Limonene, Citronellol, Hexyl Cinnamal.
 ","


Lấy một lượng nhỏ kem đánh răng: Khoảng một hạt đậu.


Chải răng kỹ lưỡng: Chải đều các bề mặt của răng và nướu trong ít nhất 2 phút.


Súc miệng kỹ: Rửa sạch kem đánh răng và các mảng bám.


Sử dụng đều đặn: Để đạt hiệu quả tốt nhất, nên sử dụng kem đánh răng ít nhất 2 lần mỗi ngày, vào buổi sáng và buổi tối.

 ",,,
https://hasaki.vn/san-pham/combo-3-kem-danh-rang-p-s-giam-e-buot-sau-30s-tu-khoang-100g-108260.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212618-1688028361_img_385x385_622873_fit_center.jpg,422212618,Combo 3 Kem Đánh Răng P/S Giảm Ê Buốt Sau 30S - Từ Khoáng 100g,323,0,148.000 ₫,165.000 ₫,17.000 ₫,-10%,4.5,2,1,89348391260633,P/S,Mỹ,Vietnam,Tất cả,"
Thành phần chính:


Khoáng Potassium giúp giảm cảm giác ê buốt tức thì chỉ sau 30s.


Khoáng HAP giúp tái tạo men răng cho hiệu quả dài lâu.


Khoáng Zn giúp kháng khuẩn khoang miệng và chăm sóc nướu.

 ","


Chải răng ít nhất ngày 2 lần hoặc theo hướng dẫn của nha sĩ.


Dùng đủ ít nhất 1g kem đánh răng mỗi lần dùng.

 ",,,
https://hasaki.vn/san-pham/combo-3-kem-danh-rang-p-s-giam-e-buot-bac-ha-thom-mat-100g-106831.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211402-1688029450_img_385x385_622873_fit_center.jpg,422211402,Bộ 3 Kem Đánh Răng P/S Giảm Ê Buốt Bạc Hà Thơm Mát 100g,323,0,148.000 ₫,165.000 ₫,17.000 ₫,-10%,4.5,2,1,8934839126070x3,P/S,Mỹ,Vietnam,Tất cả,"
Thành phần chính:


Khoáng Potassium giúp giảm cảm giác ê buốt tức thì chỉ sau 30s.


Khoáng HAP giúp tái tạo men răng cho hiệu quả dài lâu.


Khoáng Zn giúp kháng khuẩn khoang miệng và chăm sóc nướu.

 ","


Chải răng ít nhất ngày 2 lần hoặc theo hướng dẫn của nha sĩ.


Dùng đủ ít nhất 1g kem đánh răng mỗi lần dùng.

 ",Có Mùi Hương,,
https://hasaki.vn/san-pham/combo-2-nuoc-suc-mieng-p-s-active-defense-khang-khuan-500ml-108272.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212624-1688027710_img_385x385_622873_fit_center.jpg,422212624,Combo 2 Nước Súc Miệng P/S Active Defense Kháng Khuẩn 500ml,323,0,196.000 ₫,210.000 ₫,14.000 ₫,-7%,5.0,1,0,89348391268272,P/S,Mỹ,Vietnam,Tất cả,"
1. Nước Súc Miệng P/S Pro Complete Bảo Vệ Tối Ưu Zinc Mineral Kháng Khuẩn 99,9%* Không Chứa Cồn
Thành phần đầy đủ:
Water, Sorbitol, PEG-40 Hydrogenated Castor Oil, Potassium Citrate, Glycine, Benzyl Alcohol, Phenoxyethanol, Flavor, Sodium Lauryl Sulfate, Zinc Sulfate, Sodium Saccharin, Sodium Flouride, Cl 42051
2. Nước Súc Miệng P/S Fresh Naturals Trà Xanh Thơm Mát Zinc Mineral Kháng Khuẩn 99,9%* Không Chứa Cồn
Thành phần đầy đủ:
Water, Sorbitol, PEG-40 Hydrogenated Castor Oil, Potassium Citrate, Glycine, Benzyl Alcohol, Phenoxyethanol, Flavor, Sodium Lauryl Sulfate, Zinc Sulfate, Sodium Saccharin, Sodium Flouride, Propylene Glycol, Camellia Sinensis Leaf Extract, Cl 42051, Cl 47005
3. Nước Súc Miệng P/S Active Defense Chuyên Gia Kháng Khuẩn - Kháng Khuẩn 99,9% Sau 30 Giây*, Không Chứa Cồn
Thành phần đầy đủ:
Water, Sorbitol, PEG-40 Hydrogenated castor oil, Glycerin, Benzyl alcohol, Phenoxyethanol, Flavor (Eugenol, Limonene, Linalool), Sodium saccharin, Cetylpyridiunium chloride, Sodium Flouride, Citric acid, Sodium hydroxide, Cl 42090, Cl 19140 ","


Đổ nước súc miệng vào nắp đến vạch 20ml, súc miệng trong 30 giây.


Dùng 2 lần mỗi ngày sau khi chải răng.


Không súc lại bằng nước sau khi sử dụng.


Không pha loãng và không được uống.


An toàn cho trẻ từ 6 tuổi trở lên.

 ",Vị Không Cay,,
https://hasaki.vn/san-pham/combo-3-kem-danh-rang-sensitive-expert-by-p-s-whitening-100gx3-106255.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210977-1688029649_img_385x385_622873_fit_center.jpg,422210977,Bộ 3 Kem Đánh Răng P/S Giảm Ê Buốt Sau 30S - Trắng Răng 100gx3,323,0,117.000 ₫,165.000 ₫,48.000 ₫,-29%,4.5,2,1,8934839126087X3,P/S,Mỹ,Vietnam,Tất cả,"
Thành phần chính:


Khoáng Potassium giúp giảm cảm giác ê buốt tức thì chỉ sau 30s.


Khoáng HAP giúp tái tạo men răng cho hiệu quả dài lâu.


Khoáng Zn giúp kháng khuẩn khoang miệng và chăm sóc nướu.

 ","


Chải răng ít nhất ngày 2 lần hoặc theo hướng dẫn của nha sĩ.


Dùng đủ ít nhất 1g kem đánh răng mỗi lần dùng.

 ",,,
https://hasaki.vn/san-pham/ban-chai-danh-rang-dien-halio-lam-sang-rang-mau-xanh-103439.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-ban-chai-danh-rang-dien-halio-lam-sang-rang-mau-xanh-1702369479_img_385x385_622873_fit_center.jpg,422209247,Bàn Chải Điện Halio Làm Sáng Răng Màu Xanh (Bản Giới Hạn),323,0,1.078.000 ₫,1.300.000 ₫,222.000 ₫,-17%,0.0,0,12,810052060880,Halio,Mỹ,,Tất cả,"


Thiết kế nhựa nhám ABS cao cấp: chống trơn hiệu quả.


Bàn chải được làm từ sợi Dupont cao cấp: êm ái, thiết kế sóng lượn ôm sát bề mặt răng, làm sạch răng hiệu quả, đầu sợi bọc tròn mềm mại, kháng khuẩn, không gây trầy xước nướu.

 ","
Hướng dẫn sử dụng:


Làm ướt đầu bàn chải


Lấy kem đánh răng cỡ hạt đậu lên đầu bàn chải


Giữ nhẹ phím nguồn khoảng 1-2s để khởi động


Nhấn nhẹ nút nguồn để chọn chức năng phù hợp


Chia hàm răng thành góc phần tư trên, dưới, phải, trái, giữ bàn chải ở một góc 45 độ với đường viền nướu, nhẹ nhàng di chuyển từ bề mặt ngoài rồi đi sâu vào vào bề mặt trong răng


Cứ sau 30s máy sẽ ngắt khoảng 0.5-1s để nhắc chuyển khu vực chải răng. Sau 2 phút máy sẽ tự động tắt


Súc miệng lại với nước sạch


Tháo đầu bàn chải, về sinh lại bằng nước sạch, để tại nơi khô ráo


Sử dụng 2 lần/ ngày, mỗi sáng và tối.


Chế độ bảo hành:


Bảo hành bằng Mã bảo hành dán trên vỏ hộp sản phẩm (không có phiếu bảo hành bằng giấy).


Bảo hành 1 đổi 1 trong vòng 1 năm, chỉ áp dụng cho sản phẩm bị lỗi kỹ thuật do nhà sản xuất và không thể sửa được.


Thời hạn bảo hành trong vòng 1 năm tính từ ngày khách hàng đặt đơn hàng.


Chúng tôi chỉ nhận bảo hành khi sản phẩm đưa về có đầy đủ phụ kiện cả cả hộp và đế sạc, hộp nhựa du lịch, và sản phẩm đã được đăng ký mã bảo hành thành công.


Hướng dẫn đăng ký thông tin bảo hành bằng mã bảo hành:


Bước 1: Lưu lại mã sản phẩm được in vỏ hộp (cáp sạc).


Bước 2: Nhập mã sản phẩm và điền đầy đủ thông tin đăng ký bảo hành qua: https://halio-sonic.com/pages/warranty


Bước 3: Sau khi đăng ký thành công, hệ thống sẽ gửi cho bạn email xác nhận mã bảo hành. Khi đến bảo hành, bạn chỉ cần đọc mã sản phẩm được in trên thân máy cùng mã đơn hàng HOẶC email xác nhận thông tin bảo hành từ hãng (xem hình hướng dẫn các bước đăng ký mã bảo hành tại hình đại diện của sản phẩm).


***Lưu ý: Quý khách gửi hàng về bảo hành vui lòng gởi kèm cả hộp và đế sạc, hộp nhựa du lịch. Nếu không có đầy đủ phụ kiện, chúng tôi sẽ không nhận bảo hành. Quý khách cần đăng ký bảo hành thành công trước khi gửi yêu cầu và máy bảo hành. ",,,
https://hasaki.vn/san-pham/ban-chai-danh-rang-dien-halio-sonic-pro-mau-rose-gold-96569.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-ban-chai-danh-rang-dien-halio-sonic-pro-mau-rose-gold-1702369936_img_385x385_622873_fit_center.jpg,422204844,Bàn Chải Điện Halio Làm Sáng Răng Màu Hồng,323,0,874.000 ₫,1.300.000 ₫,426.000 ₫,-33%,0.0,0,12,810052060224,Halio,Mỹ,China,Tất cả,"


Thiết kế nhựa nhám ABS cao cấp: chống trơn hiệu quả.


Bàn chải được làm từ sợi Dupont cao cấp: êm ái, thiết kế sóng lượn ôm sát bề mặt răng, làm sạch răng hiệu quả, đầu sợi bọc tròn mềm mại, kháng khuẩn, không gây trầy xước nướu.

 ","
Hướng dẫn sử dụng:


Làm ướt đầu bàn chải


Lấy kem đánh răng cỡ hạt đậu lên đầu bàn chải


Giữ nhẹ phím nguồn khoảng 1-2s để khởi động


Nhấn nhẹ nút nguồn để chọn chức năng phù hợp


Chia hàm răng thành góc phần tư trên, dưới, phải, trái, giữ bàn chải ở một góc 45 độ với đường viền nướu, nhẹ nhàng di chuyển từ bề mặt ngoài rồi đi sâu vào vào bề mặt trong răng


Cứ sau 30s máy sẽ ngắt khoảng 0.5-1s để nhắc chuyển khu vực chải răng. Sau 2 phút máy sẽ tự động tắt


Súc miệng lại với nước sạch


Tháo đầu bàn chải, về sinh lại bằng nước sạch, để tại nơi khô ráo


Sử dụng 2 lần/ ngày, mỗi sáng và tối.


Chế độ bảo hành:


Bảo hành bằng Mã bảo hành dán trên vỏ hộp sản phẩm (không có phiếu bảo hành bằng giấy).


Bảo hành 1 đổi 1 trong vòng 1 năm, chỉ áp dụng cho sản phẩm bị lỗi kỹ thuật do nhà sản xuất và không thể sửa được.


Thời hạn bảo hành trong vòng 1 năm tính từ ngày khách hàng đặt đơn hàng.


Chúng tôi chỉ nhận bảo hành khi sản phẩm đưa về có đầy đủ phụ kiện cả cả hộp và đế sạc, hộp nhựa du lịch, và sản phẩm đã được đăng ký mã bảo hành thành công.


Hướng dẫn đăng ký thông tin bảo hành bằng mã bảo hành:


Bước 1: Lưu lại mã sản phẩm được in vỏ hộp (cáp sạc).


Bước 2: Nhập mã sản phẩm và điền đầy đủ thông tin đăng ký bảo hành qua: https://halio-sonic.com/pages/warranty


Bước 3: Sau khi đăng ký thành công, hệ thống sẽ gửi cho bạn email xác nhận mã bảo hành. Khi đến bảo hành, bạn chỉ cần đọc mã sản phẩm được in trên thân máy cùng mã đơn hàng HOẶC email xác nhận thông tin bảo hành từ hãng (xem hình hướng dẫn các bước đăng ký mã bảo hành tại hình đại diện của sản phẩm).


***Lưu ý: Quý khách gửi hàng về bảo hành vui lòng gởi kèm cả hộp và đế sạc, hộp nhựa du lịch. Nếu không có đầy đủ phụ kiện, chúng tôi sẽ không nhận bảo hành. Quý khách cần đăng ký bảo hành thành công trước khi gửi yêu cầu và máy bảo hành. ",Ngày Và Đêm,,
https://hasaki.vn/san-pham/may-tam-nuoc-colgate-cam-tay-ngan-tham-nuoc-mau-hong-102985.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208987-1688023600_img_385x385_622873_fit_center.jpg,422208987,Máy Tăm Nước Colgate Cầm Tay Ngăn Thấm Nước Màu Hồng,323,0,1.730.000 ₫,2.160.000 ₫,430.000 ₫,-20%,0.0,0,3,6920354826313,Colgate,Mỹ,China,Tất cả,"
Nội dung đang được cập nhật ","


Cắm đầu phun vào thân máy cho đến khi bạn nghe tiếng “Click”.


Mở nắp trên thân máy, kéo ngăn chứa nước xuống cho đến khi bạn nghe tiếng “Click” thì đổ nước vào bình.


Kéo đầu phun và hướng tia nước vào răng. Không hướng vào nướu.


Bấm nút On/ Off và chọn chế độ yêu thích. Chế độ mặc định là êm dịu.


Lưu ý: Không hướng tia nước trực tiếp vào lưỡi, tai, mũi hoặc các phần khác trên cơ thể. Áp lực nước có thể gây tổn hại đến cơ thể.

 ",,,
https://hasaki.vn/san-pham/hsd-04-2025-combo-2-kem-danh-rang-crest-lam-sang-tac-dong-sach-sau-153g-127841.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-combo-2-kem-danh-rang-crest-lam-sang-tac-dong-sach-sau-153g-1719477169-1720756262_img_385x385_622873_fit_center.jpg,422224110,"[HSD 04/2025] Combo 2 Kem Đánh Răng Crest Làm Sáng, Tác Động Sạch Sâu 153g",323,0,139.000 ₫,202.000 ₫,63.000 ₫,-31%,0.0,0,0,,Crest,Mỹ,United States,,"
 ","
 ",,,
https://hasaki.vn/san-pham/may-tam-nuoc-colgate-cam-tay-ngan-tham-nuoc-mau-xanh-bac-ha-102747.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208340-1688023765_img_385x385_622873_fit_center.jpg,422208340,Máy Tăm Nước Colgate Cầm Tay Ngăn Thấm Nước Màu Xanh Bạc Hà,323,0,1.677.000 ₫,2.160.000 ₫,483.000 ₫,-22%,0.0,0,3,6920354826290,Colgate,Mỹ,China,Tất cả,"
Nội dung đang được cập nhật ","


Cắm đầu phun vào thân máy cho đến khi bạn nghe tiếng “Click”.


Mở nắp trên thân máy, kéo ngăn chứa nước xuống cho đến khi bạn nghe tiếng “Click” thì đổ nước vào bình.


Kéo đầu phun và hướng tia nước vào răng. Không hướng vào nướu.


Bấm nút On/ Off và chọn chế độ yêu thích. Chế độ mặc định là êm dịu.


Lưu ý: Không hướng tia nước trực tiếp vào lưỡi, tai, mũi hoặc các phần khác trên cơ thể. Áp lực nước có thể gây tổn hại đến cơ thể.

 ",,,
https://hasaki.vn/san-pham/ban-chai-danh-rang-aquafresh-little-teeth-cho-tre-tu-3-5-tuoi-97083.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205130-1703147079_img_385x385_622873_fit_center.jpg,422205130,Bàn Chải Đánh Răng Aquafresh Cho Trẻ Em Từ 3-5 Tuổi,323,0,45.000 ₫,46.000 ₫,1.000 ₫,-2%,0.0,0,0,5000347091759,Aquafresh,Anh,,Tất cả,"
Nylon 6.12, SEBS, Polypropylene ","

Trẻ em dưới 6 tuổi phải đánh răng dưới sự giám sát của người lớn.
Không nên để trẻ nhai bàn chải hoặc lông bàn chải.
Uốn cong quá mức có thể làm gãy cổ bàn chải.
Không nên ngậm nắp bàn chải.
Nên thay bàn chải mỗi 3 tháng.
 ",,,
https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-giup-nuou-chac-khoe-khong-cay-250ml-93651.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-suc-mieng-listerine-giup-nuou-chac-khoe-khong-cay-250ml-1709001610_img_385x385_622873_fit_center.jpg,422203122,Nước Súc Miệng Listerine Cho Nướu Chắc Khỏe Không Cay 250ml,323,0,66.000 ₫,71.000 ₫,5.000 ₫,-7%,0.0,0,0,8850007813880,Listerine,Mỹ,,Tất cả,"
Thành phần đầy đủ:
Water, Sorbitol, Propylene Glycol, Sodium Lauryl Sulfate, Poloxamer 407, Benzoic Acid, Eucalyptol, Flavour, Sodium Benzoate, Methyl Salicylate, Thymol, Menthol, Sodium Saccharin, Dipotassium Glycyrrhizate, Caramel, Sucralose. ","


Sau khi đánh răng, súc miệng với 20ml Listerine trong 60 giây rồi nhổ đi.


Chú ý không được nuốt.


Được khuyên sử dụng hàng ngày.

 ",Vị Không Cay,,
https://hasaki.vn/san-pham/ban-chai-danh-rang-p-s-muoi-tre-87959.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-413600001-1688031398_img_385x385_622873_fit_center.jpg,413600001,Bàn Chải Đánh Răng P/S Muối Tre Tự Nhiên Sáng Răng (1 Cây),323,0,28.000 ₫,31.000 ₫,3.000 ₫,-10%,5.0,4,3,8934839128463,P/S,Mỹ,Vietnam,Tất cả,"
Nội dung đang được cập nhật ","

Giữ bàn chải nơi khô ráo 
Thay bàn chải 3 tháng/lần hoặc khi bàn chải bị tòe lông 
Chải răng theo hướng dẫn của nha sĩ
 ",,,
