Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Loại da,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Vấn đề về da
https://hasaki.vn/san-pham/ma-hong-cathy-doll-dang-kem-04-morning-dear-6g-105009.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209962-1704446173_img_385x385_622873_fit_center.png,422209962,Má Hồng Cathy Doll Dạng Kem 04 Morning Dear 6g,52,5,159.000 ₫,,,,5.0,1,0,8858842094242,Cathy Doll,Thái Lan,,Da thường/Mọi loại da,Nữ,"
Thành phần chính:


Tinh dầu hoa cúc: dưỡng ẩm, làm dịu da, ngăn ngừa kích ứng.


Tinh dầu hoa hướng dương: chống oxy hoá, ngăn ngừa nếp nhăn.


Vitamin E: dưỡng ẩm cho da mịn màng.


Thành phần chi tiết:
Dimethicone, Polymethylsilsesquioxane, Talc, Silica, Synthetic Fluorphlogopite, Phenyl Trimethicone, Boron Nitride, Dimethicone Crosspolymer, Bismuth Oxychloride, Aluminum Hydroxide, Triethoxycaprylylsilane, Phenoxyethanol, Glyceryl Caprylate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Tocopheryl Acetate, Zinc Oxide, Lauroyl Lysine, Helianthus Annuus (Sunflower) Seed Oil, Ethylhexylglycerin, Calendula Officinalis Flower Oil,Ci 77891,Ci 19140,Ci 15850 ","
Dùng cọ trang điểm chấm một lượng má hồng vừa đủ, sau đó tán nhẹ lên má để có đôi má ửng hồng đẹp tự nhiên. ",,
https://hasaki.vn/san-pham/phan-nuoc-don-lemonade-spf50-pa-a02-neutral-khong-face-filler-15g-86137.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-335500049-1687946429_img_385x385_622873_fit_center.jpg,335500049,Phấn Nước Đơn Lemonade A02 Natural (Không Face Filler) 15g,52,3,265.000 ₫,333.000 ₫,68.000 ₫,-20%,4.4,5,27,8809657112126,Lemonade,Việt Nam,,Da thường/Mọi loại da,,"
Nội dung đang được cập nhật ","
Dùng bông mút lấy một lượng vừa đủ Cushion và tán đều lên mặt. Có thể tăng cường che phủ bằng cách dặm thêm nhiều lớp phấn nước cho đến khi cảm thấy lớp nền hoàn hảo. ",Dạng Lì,"Da sạm, xỉn, không đều màu"
https://hasaki.vn/san-pham/phan-ma-hong-3ce-min-li-nude-peach-mau-hong-nude-5-5g-98945.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206265-1705478665_img_385x385_622873_fit_center.jpg,422206265,Phấn Má Hồng 3CE Mịn Lì Nude Peach - Hồng Nude 5.5g,52,3,275.000 ₫,360.000 ₫,85.000 ₫,-24%,5.0,1,5,8809437396753,3CE,Hàn Quốc,Korea,,Tất cả,"
Mono Pink:
Talc, Mica (CI 77019), Nylon-12, Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Silica, Titanium Dioxide (CI 77891), Magnesium Myristate, Magnesium Stearate, Dimethicone, Macadamia Ternifolia Seed Oil, Propanediol, HDI/Trimethylol Hexyllactone Crosspolymer, Hydrogenated Lecithin, Lauroyl Lysine, Triethoxycaprylylsilane, Methicone, Iron Oxides (CI 77492), Iron Oxides (CI 77491), Ultramarines (CI 77007), Red 30 (CI 73360), Iron Oxides (CI 77499), Yellow 5 Lake (CI 19140)
Nude Peach:
Talc, Mica (CI 77019), Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Silica, Titanium Dioxide (CI 77891), Nylon-12, Magnesium Myristate, Magnesium Stearate, Macadamia Ternifolia Seed Oil, Propanediol, HDI/Trimethylol Hexyllactone Crosspolymer, Dimethicone, Lauroyl Lysine, Hydrogenated Lecithin, Triethoxycaprylylsilane, Methicone, Iron Oxides (CI 77491), Iron Oxides (CI 77499), Carmine (CI 75470), Iron Oxides (CI 77492), Yellow 5 Lake (CI 19140)
Rose Beige:
Talc, Mica (CI 77019), Titanium Dioxide (CI 77891), Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Silica, Nylon-12, Iron Oxides (CI 77491), Magnesium Myristate, Magnesium Stearate, Dimethicone, Macadamia Ternifolia Seed Oil, Propanediol, HDI/Trimethylol Hexyllactone Crosspolymer, Lauroyl Lysine, Methicone, Hydrogenated Lecithin, Triethoxycaprylylsilane, Carmine (CI 75470), Iron Oxides (CI 77499), Iron Oxides (CI 77492), Yellow 5 Lake (CI 19140)
Delectable:
Talc, Mica (CI 77019), Titanium Dioxide (CI 77891), Nylon-12, Silica, Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Magnesium Myristate, Magnesium Stearate, Macadamia Ternifolia Seed Oil, Methylpropanediol, Diisostearyl Malate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Dimethicone, Propanediol, Dimethiconol Stearate, Hydrogenated Lecithin, Lauroyl Lysine, Triethoxycaprylylsilane, Water, Red 30 (CI 73360), Iron Oxides (CI 77492), Ultramarines (CI 77007), Iron Oxides (CI 77491)
Soft Salmon:
Talc, Mica (CI 77019), Titanium Dioxide (CI 77891), Nylon-12, Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Silica, Magnesium Myristate, Yellow 6 Lake (CI 15985), Methylpropanediol, Triethoxycaprylylsilane, Magnesium Stearate, Propanediol, Dimethiconol Stearate, Caprylic/Capric Triglyceride, Dimethicone, Methicone, Water, Yellow 5 Lake (CI 19140), Red 30 (CI 73360), Iron Oxides (CI 77491)
Peach Splash: 
Talc, Mica (CI 77019), Nylon-12, Silica, Titanium Dioxide (CI 77891), Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Magnesium Myristate, Magnesium Stearate, Macadamia Ternifolia Seed Oil, Methylpropanediol, Diisostearyl Malate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Dimethicone, Propanediol, Dimethiconol Stearate, Hydrogenated Lecithin, Lauroyl Lysine, Triethoxycaprylylsilane, Methicone, Water, Yellow 5 Lake (CI 19140), Iron Oxides (CI 77492), Red 30 (CI 73360), Iron Oxides (CI 77491), Yellow 6 Lake (CI 15985), Iron Oxides (CI 77499)
City Mauve: 
Talc, Mica (CI 77019), Nylon-12, Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Silica, Titanium Dioxide (CI 77891), Magnesium Myristate, Magnesium Stearate, Dimethicone, Macadamia Integrifolia Seed Oil, Propanediol, HDI/Trimethylol Hexyllactone Crosspolymer, Hydrogenated Lecithin, Lauroyl Lysine, Triethoxycaprylylsilane, Methicone, Yellow Iron Oxide (CI 77492), Red Iron Oxide (CI 77491), Ultramarine (CI 77007), Helindone Pink CN (CI 73360), Black Iron Oxide (CI 77499),Tartrazine (CI 19140)
 ","
Dùng cọ nhẹ nhàng thoa một lượng phấn nhỏ lên gò má.
Lưu ý khi sử dụng:
1) Nếu bạn gặp các triệu chứng đốm đỏ, sưng tấy, ngứa ngáy hoặc bất kỳ tác dụng phụ nào khác trong hoặc sau khi sử dụng, vui lòng tạm ngừng sử dụng và hỏi ý kiến bác sĩ.
2) Không sử dụng sản phẩm trên vết thương hoặc bất kỳ vùng da nào bị kích ứng.
3) Các lưu ý về bảo quản và xử lý:
a. Để xa tầm tay trẻ em.
b. Tránh ánh nắng trực tiếp. ",,
https://hasaki.vn/san-pham/phan-phu-kiem-dau-australis-natural-78744.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-367800033-1703668986_img_385x385_622873_fit_center.png,367800033,Phấn Phủ Australis Mịn Lì Tông Tự Nhiên 12g,52,3,256.000 ₫,320.000 ₫,64.000 ₫,-20%,4.7,6,5,9312658460008,australis,Úc,,"Da dầu, hỗn hợp dầu",Tất cả,"
Talc, Mica, Titanium Dioxide, Dimethicone, Octyldodecyl Stearoyl Stearate, Methicone, Polyethylene, Diisostearyl Malate, Zinc Oxide, C9-15 Fluoroalcohol Phosphate, Aluminum Hydroxide, Persea Gratissima (Avocado) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Isopropyl Myristate, Hydrogen Dimethicone, Methylparaben, Propylparaben, Tocopherol, Chamomilla Recutita (Matricaria) Flower Extract. May Contain ±: Ci 77491/ 77492 / 77499(Iron Oxides). ","


Sử dụng sau bước kem nền.


Dùng cọ phấn phủ hoặc bông phấn, lấy một lượng vừa đủ phấn và tán đều lên khắp gương mặt.


Có thể dặm thêm nếu muốn độ che phủ cao hơn.

 ",Dạng Lì,"Da dầu, lỗ chân lông to"
https://hasaki.vn/san-pham/phan-phu-bot-vacosi-sieu-min-vp11-01-natural-6g-122688.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-phan-phu-bot-vacosi-sieu-min-vp11-01-natural-6g-1718596246_img_385x385_622873_fit_center.jpg,422220489,Phấn Phủ Bột Vacosi Siêu Mịn VP11 #01 Natural 6g,52,6,124.000 ₫,145.000 ₫,21.000 ₫,-14%,0.0,0,0,4711378880403,Vacosi,Hàn Quốc,,Da thường/Mọi loại da,Tất cả,"
Thành phần Dầu Olive, Hoa Ban Âu, Dầu Hạt Lựu, Dầu Hoa Oải Hương: giúp kiềm dầu và cấp ẩm. ","


Sử dụng bước sau cùng khi trang điểm để phủ lớp nền kiềm dầu. 


Có thể dặm ở vùng chữ T để kiềm dầu tốt hơn.


Dùng như lớp lót mắt để màu mắt lên chuẩn màu.

 ",Có Màu ,
https://hasaki.vn/san-pham/kem-che-khuyet-diem-cathy-doll-min-li-03-medium-beige-2-4-g-104861.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210026-1704450025_img_385x385_622873_fit_center.png,422210026,Kem Che Khuyết Điểm Cathy Doll Mịn Lì 03 Da Trung Bình 2.4g,52,7,109.000 ₫,,,,5.0,2,3,8858842083857,Cathy Doll,Thái Lan,,,Tất cả,"
Thành phần chính:


Hyaluronic acid: bổ sung độ ẩm cho da săn chắc, mịn màng.


Vitamin E: chống oxy hoá, dưỡng da ẩm mịn.


Salicylic Acid: ngăn ngừa và giảm viêm mụn.


Thành phần chi tiết:
Aqua (Water), Cyclopentasiloxane, Butylene Glycol, Glycerin, Phenyl Trimethicone, Dimethicone,Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone,Silica,Hydrogenated Polydecene, Methyl Hydrogenated Rosinate, Peg-10 Dimethicone, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Polyglyceryl-2 Triisostearate, Caprylyl Methicone,Magnesium Sulfate, Phenoxyethanol, Sorbitan Isostearate,Triethoxycaprylylsilane,Caprylyl Glycol, Disteardimonium Hectorite, Acrylates/Dimethicone Copolymer, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Tocopheryl Acetate, Propylene Carbonate, Cyclodextrin,Salicylic Acid, Sodium Hyaluronate,Ci 77891,Ci 77492,Ci 77491,Ci 77499 ","


Lấy 1 lượng kem vừa đủ, dùng cọ hoặc đầu ngón tay chấm kem lên các vùng da có khuyết điểm và tán đều để đạt được độ che phủ hoàn hảo.


Có thể sử dụng để che khuyết điểm vùng thâm quanh mắt, vùng da không đều màu, lỗ chân lông to, đốm thâm sạm và nếp nhăn.

 ",Dạng Lì,
https://hasaki.vn/san-pham/phan-nuoc-silkygirl-tong-tu-nhien-02-natural-medium-15g-12127.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-249400018-1695636205_img_385x385_622873_fit_center.png,249400018,Phấn Nước Silkygirl Tông Tự Nhiên 02 Natural Medium 15g,52,3,260.000 ₫,348.000 ₫,88.000 ₫,-25%,4.5,12,20,9555250047226,Silkygirl,Malaysia,,Da thường/Mọi loại da,Tất cả,"
Thành phần chính: 


Chứa chiết xuất từ hoa nhung tuyết có tác dụng chống oxy hóa mang đến cho bạn làn da tươi trẻ.


Công thức giàu nước khoáng giúp cấp ẩm cho da suốt ngày dài, ngăn ngừa da khô bong tróc.


Thành phần đầy đủ:
Water, Cyclopentasiloxane, Titanium Dioxide, Butylene Glycol, Ethylhexyl Methoxycinnamate, Hydrogenated Polyisobutene, Glycerin, Talc, Dimethicone, PEG-10 Dimethicone, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Phenyl Trimethicone, Silica, CI 77492, Polymethyl Methacrylate, Aluminum Hydroxide, Disteardimonium Hectorite, Cyclomethicone, Phenoxyethanol, Dimethicone Crosspolymer, Stearic Acid, Cetyl PEG/PPG-10/1 Dimethicone, Isostearic Acid, PEG/PPG-18/18 Dimethicone, Mica, Methylparaben, Niacinamide, Tocopheryl Acetate, Dimethicone/Methicone Copolymer, Vaccinium Myrtillus (Billberry) Fruit/Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Sodium Hyaluronate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, BHT, Acer Saccharum (Sugar Maple) Extract, CI 77491, CI 77499 ","


Dùng bông phấn lấy 1 lượng vừa đủ sản phẩm dặm đều lên da.


 Sau khi đã dặm cushion lên da, các bạn nên dùng một miếng mút khác và dặm nhẹ lên da để lượng dầu dư thấm vào miếng mút. 


Cách này sẽ khiến lớp nền trên da lì hơn giảm thiểu được khả năng trôi cushion.

 ",Dạng Lì,
https://hasaki.vn/san-pham/phan-tuoi-duong-am-da-age20-s-21-light-beige-14g-x-2-loi-75162.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-352100002-1702635885_img_385x385_622873_fit_center.png,352100002,Phấn Tươi AGE 20's Dưỡng Ẩm Da 21 Light Beige 14gx2 Lõi,52,1,649.000 ₫,1.200.000 ₫,551.000 ₫,-46%,3.5,2,6,8801046306499,AGE 20's,Hàn Quốc,,,Tất cả,"





Chiết xuất lô hội
Làm giảm mụn, làm dịu da, giảm sưng tấy, dưỡng ẩm, làm se lỗ chân lông và ngăn ngừa các dấu hiệu lão hóa.






Chiết xuất việt quất
Ngăn ngừa các dấu hiệu lão hóa, chống viêm kháng khuẩn, dưỡng ẩm và làm trắng da hiệu quả






Chiết xuất ngọc trai
Ngọc trai có tác dụng làm sạch và làm trắng da, duy trì làn da mịn màng, tăng độ đàn hồi, giảm vết nhăn cho da, ngăn ngừa lão hóa, làm săn chắc cơ mặt. Đồng thời còn giúp khuôn mặt khi trang điểm bắt phấn tốt hơn.



Bột Ngọc trai + Nha đam + Tuyết liên + Việt quất trắng + Nho biển… ","
- Xoa tròn miếng mút để lấy phần kem trong hộp.
- Dặm nhẹ lên da từ trong ra ngoài theo chiều da.
- Sau khi trang điểm, có thể dặm thêm nếu cần. 
- Sử dụng sản phẩm làm lớp nền (base) hoặc foundation, hoặc thay thế kem chống nắng khi cần (có thể sử dụng trước và sau khi trang điểm). ",Dạng Lì,
https://hasaki.vn/san-pham/phan-phu-carslan-dang-bot-vo-den-mau-hong-dao-8g-122528.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-phan-phu-carslan-dang-bot-vo-den-mau-hong-dao-8g_W95T7FVQYbKbfKwH_img_385x385_622873_fit_center.png,422220148,Phấn Phủ Carslan Dạng Bột Nắp Đen Màu Hồng Đào 8g,52,3,238.000 ₫,430.000 ₫,192.000 ₫,-45%,0.0,0,1,6940412446260,Carslan,Trung Quốc,China,Da thường/Mọi loại da,Tất cả,"
Silica, Synthetic Fluorogold Mica, Aluminum Starch Octenyl Succinate, Mica, (Magnesium/Potassium/Silica (Chloride Oxide/Oxide), Polydimethylsiloxane, Lauric Fused Lysine, Glycerol Tris(Ethylhexanoate) Egg, Triethoxyoctyl Silica, Phenoxyethanol, Stearyl Sparse Glutamate, Polydimethylsiloxane Crosspolymer, Coconut (Cocos Nucifera) Oil, Isododecane, Isohexadecane, Light-Based Apatite ","
Bước 1: Dốc ngược hộp phấn lại, dùng bông mút đè lên lớp lưới đàn hồi để lấy phấn.
Bước 2: Vỗ nhẹ đầu tròn của bông mút lên mặt, nhanh tay phủ phấn.
Bước 3: Tiến hành dặm phấn lại 1 – 2 lần ở những nơi đổ dầu nhiều như vùng chữ T. ",,
https://hasaki.vn/san-pham/combo-colorkey-kem-nen-w1-30g-xit-co-dinh-lop-trang-diem-nam-cham-den-100ml-117644.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-colorkey-kem-nen-w1-30g-xit-co-dinh-lop-trang-diem-nam-cham-den-100ml_CmikVtdqrRuUp5LS_img_385x385_622873_fit_center.png,422218344,Combo Colorkey Kem Nền W1 30g + Xịt Khoá Makeup Nam Châm Đen 100ml,52,2,367.000 ₫,546.000 ₫,179.000 ₫,-33%,0.0,0,0,,Colorkey,Trung Quốc,China,,Tất cả,"
1. Kem Nền Colorkey Matte Flawless Liquid Foundation 30g
Water, Polyethylene, Glycol-30, Magnesium, Dipolyhydroxystearat, Glycerol, Stearate
2. Xịt Cố Định Lớp Trang Điểm Colorkey Airy Matte Setting Spray - Oily Skin Version Nam Châm Đen 100ml
Water, Butylene Glycol, Amp-Acrylates/Allyl Methacrylate Copolymer,1, 2-Hexanediol, Hydroxyacetophenone, Allantoin, Saccharomyces/Zinc Ferment, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Dipotassium Glycyrrhizate, Disodium Edta, Caprylhydroxamic Acid, Phenoxyethanol, Glyceryl Caprylate, Fragrance, Pentylene Glycol, Ectoin, Hydrolyzed Sodium Hyaluronate, Ethylhexylglycerin, Caesalpinia Spinosa Fruit Extract, Kappaphycus Alvarezii Extract ","
1. Kem Nền Colorkey Matte Flawless Liquid Foundation 30g


Sử dụng sản phẩm này sau khi làm sạch và chăm sóc da cơ bản, và thoa đều một lượng thích hợp lên mặt.


Dùng bông mút, lấy một lượng phấn nước vừa đủ, vỗ đều khắp mặt và cổ. Có thể phủ thêm các sản phẩm phấn trang điểm bổ trợ để có được lớp nền lâu trôi hơn.


2. Xịt Cố Định Lớp Trang Điểm Colorkey Airy Matte Setting Spray - Oily Skin Version Nam Châm Đen 100ml
Lắc nhẹ chai, cách mặt 15-20 cm, ấn vòi phun và xịt xoa tròn khắp mặt từ dưới lên trên, đợi 30 giây cho khô tự nhiên. 
Lưu ý: 


Không bảo quản nơi khô thoáng và tránh tiếp xúc dưới ánh nắng trực tiếp. 


Vui lòng giữ sản phẩm này xa tầm tay trẻ sơ sinh và trẻ nhỏ.


Vui lòng tránh để dây vào mắt, nếu vô tình dây vào hãy rửa sạch bằng nước sạch ngay lập tức.

 ",,
https://hasaki.vn/san-pham/combo-colorkey-kem-nen-w2-30g-xit-co-dinh-lop-trang-diem-nam-cham-den-100ml-117648.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-colorkey-kem-nen-w2-30g-xit-co-dinh-lop-trang-diem-nam-cham-den-100ml_vnBWiL7LAeCR14CE_img_385x385_622873_fit_center.png,422218345,Combo Colorkey Kem Nền W2 30g + Xịt Khoá Makeup Nam Châm Đen 100ml,52,2,367.000 ₫,546.000 ₫,179.000 ₫,-33%,0.0,0,0,,Colorkey,Trung Quốc,China,,Tất cả,"
1. Kem Nền Colorkey Matte Flawless Liquid Foundation 30g
Water, Polyethylene, Glycol-30, Magnesium, Dipolyhydroxystearat, Glycerol, Stearate
2. Xịt Cố Định Lớp Trang Điểm Colorkey Airy Matte Setting Spray - Oily Skin Version Nam Châm Đen 100ml
Water, Butylene Glycol, Amp-Acrylates/Allyl Methacrylate Copolymer,1, 2-Hexanediol, Hydroxyacetophenone, Allantoin, Saccharomyces/Zinc Ferment, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Dipotassium Glycyrrhizate, Disodium Edta, Caprylhydroxamic Acid, Phenoxyethanol, Glyceryl Caprylate, Fragrance, Pentylene Glycol, Ectoin, Hydrolyzed Sodium Hyaluronate, Ethylhexylglycerin, Caesalpinia Spinosa Fruit Extract, Kappaphycus Alvarezii Extract ","
1. Kem Nền Colorkey Matte Flawless Liquid Foundation 30g


Sử dụng sản phẩm này sau khi làm sạch và chăm sóc da cơ bản, và thoa đều một lượng thích hợp lên mặt.


Dùng bông mút, lấy một lượng phấn nước vừa đủ, vỗ đều khắp mặt và cổ. Có thể phủ thêm các sản phẩm phấn trang điểm bổ trợ để có được lớp nền lâu trôi hơn.


2. Xịt Cố Định Lớp Trang Điểm Colorkey Airy Matte Setting Spray - Oily Skin Version Nam Châm Đen 100ml
Lắc nhẹ chai, cách mặt 15-20 cm, ấn vòi phun và xịt xoa tròn khắp mặt từ dưới lên trên, đợi 30 giây cho khô tự nhiên. 
Lưu ý: 


Không bảo quản nơi khô thoáng và tránh tiếp xúc dưới ánh nắng trực tiếp. 


Vui lòng giữ sản phẩm này xa tầm tay trẻ sơ sinh và trẻ nhỏ.


Vui lòng tránh để dây vào mắt, nếu vô tình dây vào hãy rửa sạch bằng nước sạch ngay lập tức.

 ",,
https://hasaki.vn/san-pham/kem-nen-australis-sieu-nhe-tong-kem-nhat-lightneutral-30ml-88885.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-367800167-1703665512_img_385x385_622873_fit_center.jpg,367800167,Kem Nền Australis Siêu Nhẹ Tông Kem Nhạt #LightNeutral 30ml,52,2,299.000 ₫,374.000 ₫,75.000 ₫,-20%,4.8,15,5,9312658625346,australis,Úc,,,,"
Thành phần đầy đủ:
Cyclopentasiloxane, Trimethylsiloxysilicate, Aqua (Water) , Butylene Glycol, Alcohol Denat, Ethylhexyl Methoxycinnamate, Glycerin, Octocrylene Peg10 Dimethicone, Talc Cetyl Pegppg101 Dimethicone, Disteardimonium Hectorite, Phenyl Trimethicone, Silica, Dimethicon ","


Lấy một lượng kem nhỏ chấm lên 4 điểm ở trán, cằm và hai bên má. 


Lấy tay, cọ hoặc mút tán nhẹ đều từ trong ra ngoài, từ trên xuống dưới. 


Không nên đánh dày ở 2 bên cánh mũi, khóe miệng vì sẽ gây mốc trắng, thiếu tự nhiên. 

 ",Dạng Lì,
https://hasaki.vn/san-pham/bang-phan-mat-carslan-10-mau-da-nang-01-tong-cam-18g-125096.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-bang-phan-mat-carslan-10-mau-da-nang-01-tong-cam-18g-1718352982_img_385x385_622873_fit_center.jpg,422220415,Bảng Phấn Mắt Carslan 10 Màu Đa Năng - 01 Tông Cam 18g,52,3,253.000 ₫,470.000 ₫,217.000 ₫,-46%,0.0,0,0,6940412443917,Carslan,Trung Quốc,China,Da thường/Mọi loại da,Tất cả,"
Talc, Ci 77491, Ci 77499, Mica, Calcium Aluminum Borosilicate, Ci 77891, Synthetic Fluorphlogopite, Ci 77019, Nylon-12, Dimethicone, Octyldodecyl Stearoyl Stearate, Zinc Stearate, Silica, Glycolipids, Squalane, Kaolin, Boron Nitride, Phenoxyethanol, Ci 77492, Triethoxycaprylylsilane, Tin Oxide, Ethylhexylglycerin, Tocopheryl Acetate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Aqua, Phytosterols, Butylene Glycol, Glycerin, Propylene Glycol, Camellia Sinensis Leaf Extract, Sorbitan Laurate, Lecithin, Carnitine, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Sodium Citrate, Trisodium Edta, Ubiquinone, Potassium Sorbate, Citric Acid, Tocopherol, Biotin ","


Để sử dụng một màu: dùng cọ lấy phấn đánh dọc theo gốc lông mi vào hốc mắt.


Sử dụng kết hợp: Sử dụng màu sáng hơn làm lớp nền, sau đó sử dụng màu tối hơn để tăng cường vết nhòe đường viền mắt.

 ",,
